-1.1,-1.09,1.42,-1.87,-1.59,-0.471,1.28e-05,1.28e-05,1.28e-05,2.4e-05,0,-2.4e-05,-0.0312216121796469,-2.79825648722912,-1.99870303298611,-0.0905543364232327,-0.139406148178139,-0.0667023181949456,3.89754251021488e-11,-3.28700918739937,-1.66641915375458,-0.197746536256215,0.00669567031258114,7.54491305173939e-05,-1.1,-1.09,1.42,-1.87,-1.59,-0.471,1.28e-05,1.28e-05,1.28e-05,2.4e-05,0,-2.4e-05
-1.1,-1.09,1.42,-1.87,-1.59,-0.471,1.28e-05,1.28e-05,1.28e-05,2.4e-05,0,-2.4e-05,-0.0348473568500594,-2.7752239648523,-2.00808238060333,-0.0867234062639153,-0.139894924108074,-0.0664294720979185,3.89754251021488e-11,-3.28700918739937,-1.66641915375458,-0.197746536256215,0.00669567031258114,7.54491305173939e-05,-1.1,-1.09,1.42,-1.87,-1.59,-0.471,1.28e-05,1.28e-05,1.28e-05,2.4e-05,0,-2.4e-05
-1.1,-1.09,1.42,-1.87,-1.59,-0.471,0,1.28e-05,1.28e-05,2.4e-05,0,0,-0.0369198900877059,-2.75469377947947,-2.01467115124682,-0.0832582528478784,-0.14039503259361,-0.0657154794796045,-0.000163116802735568,-3.2869982896238,-1.66642106221756,-0.197748002712294,0.00669252257473241,6.47856012658847e-05,-1.1,-1.09,1.42,-1.87,-1.59,-0.471,0,1.28e-05,1.28e-05,2.4e-05,0,0
-1.1,-1.09,1.42,-1.87,-1.59,-0.471,0,1.28e-05,-1.28e-05,2.4e-05,0,0,-0.0360421824780071,-2.73896607099871,-2.01593189222435,-0.0804900709741896,-0.140916439438482,-0.0641496424411586,-3.56813832983186e-06,-3.28710052067807,-1.66652960857353,-0.19776710093851,0.00670003346653581,7.55818282688942e-05,-1.1,-1.09,1.42,-1.87,-1.59,-0.471,0,1.28e-05,-1.28e-05,2.4e-05,0,0
-1.1,-1.09,1.42,-1.87,-1.59,-0.471,0,1.28e-05,-1.28e-05,2.4e-05,0,0,-0.0311062437296213,-2.73015994832896,-2.00973024596944,-0.078738685029492,-0.141453659400158,-0.0613443312406093,1.34950817444927e-12,-3.28700918731373,-1.66641915374784,-0.197746536250602,0.00669567030198475,7.54491357417609e-05,-1.1,-1.09,1.42,-1.87,-1.59,-0.471,0,1.28e-05,-1.28e-05,2.4e-05,0,0
-1.1,-1.09,1.42,-1.87,-1.59,-0.471,0,1.28e-05,-1.28e-05,2.4e-05,0,0,-0.0213996706028477,-2.73011923567556,-1.99449513423762,-0.0783031555827638,-0.14198134971438,-0.0569503125924854,1.34950817444927e-12,-3.28700918731373,-1.66641915374784,-0.197746536250602,0.00669567030198475,7.54491357417609e-05,-1.1,-1.09,1.42,-1.87,-1.59,-0.471,0,1.28e-05,-1.28e-05,2.4e-05,0,0
-1.1,-1.09,1.42,-1.87,-1.59,-0.471,0,1.28e-05,-1.28e-05,0,0,0,-0.00667192224650278,-2.74032445596581,-1.9693329580038,-0.0794520956208271,-0.142452531612345,-0.0506753883446402,-2.35406437290009e-06,-3.28703045902658,-1.66643843314245,-0.197729580162861,0.00669914648529294,7.56600978941705e-05,-1.1,-1.09,1.42,-1.87,-1.59,-0.471,0,1.28e-05,-1.28e-05,0,0,0
-1.1,-1.09,1.42,-1.87,-1.59,-0.471,0,1.28e-05,-1.28e-05,0,0,0,0.0128465116404133,-2.76181616046586,-1.93408608563361,-0.0824142851813838,-0.142799707997529,-0.0423059295007827,6.71749188805994e-13,-3.28700918730811,-1.66641915374753,-0.197746536250602,0.00669567030141975,7.54491372168299e-05,-1.1,-1.09,1.42,-1.87,-1.59,-0.471,0,1.28e-05,-1.28e-05,0,0,0
-1.1,-1.09,1.42,-1.87,-1.59,-0.471,0,1.28e-05,-1.28e-05,0,0,0,0.0364741300044403,-2.79513512887573,-1.88933091925249,-0.0873701960625281,-0.142938813755121,-0.0317295975302169,6.71749188805994e-13,-3.28700918730811,-1.66641915374753,-0.197746536250602,0.00669567030141975,7.54491372168299e-05,-1.1,-1.09,1.42,-1.87,-1.59,-0.471,0,1.28e-05,-1.28e-05,0,0,0
-1.1,-1.09,1.42,-1.87,-1.59,-0.47,0,1.28e-05,-1.28e-05,0,0,0,0.0631545138280483,-2.84028474764735,-1.8363164825291,-0.0944449033503426,-0.142775620879659,-0.018956214479684,6.7175211347652e-13,-3.2870061838164,-1.66641615025583,-0.197743532758898,0.00669656079975582,7.53640349960278e-05,-1.1,-1.09,1.42,-1.87,-1.59,-0.47,0,1.28e-05,-1.28e-05,0,0,0
-1.1,-1.09,1.42,-1.87,-1.59,-0.47,0,1.28e-05,-1.28e-05,0,0,0.0185,0.0915702464116594,-2.89671998532247,-1.77685018424141,-0.103702631054641,-0.142213949801369,-0.0041327266811783,-0.0125259304472146,-3.28731948382263,-1.66651326888197,-0.197907357625833,0.00771837145663017,-0.0148251727263787,-1.1,-1.09,1.42,-1.87,-1.59,-0.47,0,1.28e-05,-1.28e-05,0,0,0.0185
-1.1,-1.09,1.42,-1.87,-1.59,-0.47,5.11e-05,1.28e-05,5.11e-05,0,0,0.0162,0.120281969907277,-2.96336586816424,-1.71314252515087,-0.115142936706736,-0.141164831854673,0.0124521355706985,0.00215256492667449,-3.28678450057575,-1.66612137944713,-0.197666949661249,0.00657649570887387,0.00189292955459564,-1.1,-1.09,1.42,-1.87,-1.59,-0.47,5.11e-05,1.28e-05,5.11e-05,0,0,0.0162
-1.1,-1.09,1.42,-1.87,-1.59,-0.47,5.11e-05,1.28e-05,5.11e-05,0,0,-0.00372,0.147876828522482,-3.03866636655565,-1.64762634398976,-0.128698376728716,-0.13955564026064,0.0303772365733985,0.0134874577382957,-3.28666903816303,-1.66631179254776,-0.197567345517101,0.00559633736277331,0.0161196176599904,-1.1,-1.09,1.42,-1.87,-1.59,-0.47,5.11e-05,1.28e-05,5.11e-05,0,0,-0.00372
-1.1,-1.09,1.42,-1.87,-1.59,-0.47,0.00146,1.28e-05,0.00169,0,0,-0.0395,0.173109451914388,-3.12066234152617,-1.58276815132994,-0.144233489306785,-0.13733817007351,0.0491143332743074,0.0406203925659829,-3.28179833388089,-1.6589614268902,-0.195972671719007,0.00493387485015087,0.0279312726594031,-1.1,-1.09,1.42,-1.87,-1.59,-0.47,0.00146,1.28e-05,0.00169,0,0,-0.0395
-1.1,-1.09,1.42,-1.87,-1.59,-0.47,0.00311,1.28e-05,0.00509,0,0,0.00453,0.195019743332888,-3.20709487303201,-1.52088886605433,-0.161545116276956,-0.134494711052802,0.0680683018940309,-0.0104057009130608,-3.27707936038717,-1.65174520427946,-0.195237944210908,0.00912526900198994,-0.0365229856940228,-1.1,-1.09,1.42,-1.87,-1.59,-0.47,0.00311,1.28e-05,0.00509,0,0,0.00453
-1.1,-1.09,1.42,-1.87,-1.59,-0.47,0.00997,0,0.00649,-0.00798,0,0.0523,0.213014858628398,-3.29552807207207,-1.46400895087916,-0.180364422527999,-0.131041325513843,0.0866280729933566,0.0457912946121173,-3.29612251056264,-1.66613011907731,-0.190746123795929,0.0126526848054241,-0.0429815181345236,-1.1,-1.09,1.42,-1.87,-1.59,-0.47,0.00997,0,0.00649,-0.00798,0,0.0523
-1.1,-1.09,1.42,-1.87,-1.59,-0.47,0.0132,0,0.00888,-0.00372,0,0.0432,0.226907337741521,-3.38348356536089,-1.41372905174342,-0.200361354054273,-0.127027811124472,0.104221448763874,0.043974243063586,-3.27742109738784,-1.65217986835537,-0.198431129301756,0.0062961581433842,0.0051675617761564,-1.1,-1.09,1.42,-1.87,-1.59,-0.47,0.0132,0,0.00888,-0.00372,0,0.0432
-1.1,-1.09,1.42,-1.87,-1.59,-0.47,0.00628,-0.00455,0.0132,-0.0035,0,-0.0279,0.236906679453342,-3.46857748906633,-1.3711525499065,-0.221152553837227,-0.122534181994012,0.120365796951496,-0.0266223726005192,-3.31914587954685,-1.66442513327066,-0.198512501085605,0.000416579955273304,0.0620795038614515,-1.1,-1.09,1.42,-1.87,-1.59,-0.47,0.00628,-0.00455,0.0132,-0.0035,0,-0.0279
-1.1,-1.09,1.42,-1.87,-1.59,-0.47,0.00892,-0.00442,0.00833,-0.00228,0,0.04,0.243567074326016,-3.54865026996284,-1.33685173884819,-0.242313778579606,-0.117663914435061,0.134707078565081,-0.0163644852130957,-3.30521655807706,-1.68597259801927,-0.202745354041869,0.0119982817676489,-0.0563886060615171,-1.1,-1.09,1.42,-1.87,-1.59,-0.47,0.00892,-0.00442,0.00833,-0.00228,0,0.04
-1.1,-1.09,1.42,-1.87,-1.59,-0.469,0.0152,-0.00284,0.0129,-0.0162,0,0.0453,0.247698974362772,-3.62187979417218,-1.31087526229012,-0.26339752631752,-0.112534633622764,0.147041471959567,0.0663367795206694,-3.2695939809909,-1.65140126404018,-0.182274100365803,0.010134739467667,-0.00837256604353623,-1.1,-1.09,1.42,-1.87,-1.59,-0.469,0.0152,-0.00284,0.0129,-0.0162,0,0.0453
-1.1,-1.09,1.42,-1.87,-1.59,-0.469,0.016,-0.0115,0.0159,-0.0162,0,-0.00266,0.250256209525151,-3.68686970991761,-1.2927913172326,-0.283955863771751,-0.107267300314181,0.157316588759962,0.0496805097714707,-3.38099580620041,-1.68399470388988,-0.202503857777309,0.00540024671279838,0.0382932501402412,-1.1,-1.09,1.42,-1.87,-1.59,-0.469,0.016,-0.0115,0.0159,-0.0162,0,-0.00266
-1.1,-1.09,1.42,-1.87,-1.59,-0.469,0.0159,-0.00816,0.018,-0.0324,0,0.00925,0.252213056586297,-3.74270651579316,-1.28175901257699,-0.303567380995511,-0.101975216902746,0.165612590378801,-0.0134790509268908,-3.25361530965827,-1.65853333105889,-0.181774158705103,0.00869838231371498,-0.00937434040938045,-1.1,-1.09,1.42,-1.87,-1.59,-0.469,0.0159,-0.00816,0.018,-0.0324,0,0.00925
-1.1,-1.09,1.42,-1.87,-1.59,-0.469,0.0134,-0.00998,0.0195,-0.02,0,0.0118,0.25444669200052,-3.78898169956445,-1.27661917276418,-0.321865958880025,-0.0967542459689473,0.172106951575695,-0.0274020590084545,-3.29052416377133,-1.65681596615885,-0.207163898262958,0.00424458266160817,-0.000373462317002653,-1.1,-1.09,1.42,-1.87,-1.59,-0.469,0.0134,-0.00998,0.0195,-0.02,0,0.0118
-1.1,-1.09,1.42,-1.87,-1.59,-0.469,0.014,-0.0112,0.0186,-0.00647,0,0.0108,0.257639583102001,-3.82577831515635,-1.2759957886759,-0.338567925467506,-0.0916754993777051,0.177029490166413,0.0098103927280266,-3.29349851040579,-1.66366947237791,-0.209022113215373,0.0052663293913232,0.000379561113541887,-1.1,-1.09,1.42,-1.87,-1.59,-0.469,0.014,-0.0112,0.0186,-0.00647,0,0.0108
